0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-0.0068758792066421805,0.0029381073931569568,0.014940204640495688,-0.003242458185231723,-0.0014334864283802415,-0.0025087797598070238,0.009375934648097505,-0.003363570906498797,-7.570666329446461e-05,-0.0020311411153478413,-0.019604945185439607,0.014822372125204535,-0.005407976565664198,-0.004067194012288649,-0.00045826883116877547,0.002551431489690589,-0.0017558662197720534,0.008671285367165285,0.0023618914914842865,0.00746684751162705,-0.0019839458809509393,0.002445604205705439,-0.006751414520039782,0.014198000418891073
-0.01063028047555095,-0.0003620659842350992,0.018056591864116782,0.000654451495331838,-0.005769121387209969,0.0012653539459277826,0.010475809788415846,-0.0013888169409840803,0.0028906769145525136,-0.0031598749159755593,-0.019725897046320055,0.015419089880142813,-0.0040107968798420756,0.0008343616729007096,-0.0020906361222194914,0.004401626858862173,-0.004589886907745679,0.006339474275664529,-0.0009064875868278629,0.007087221751675095,-0.003618441620320585,0.0009375308923640921,-0.009368443322426699,0.012780809274343295
-0.00873640361853847,0.001645874421704279,0.018728535497576387,0.000674342165811151,-0.005854343719466059,-0.0017647448105600019,0.009558470191974616,0.00015672440741160143,0.0054799186510839475,-0.0047827717091753754,-0.021109553819890835,0.01428439881130367,-0.0029863400738360736,-0.0006365191610424794,-0.0016960321813091692,0.005066614751924996,-0.0006244951297337802,0.005858507787499289,0.0016529172594551876,0.0038712777008236467,-0.003917011365252118,-0.00039249051519517656,-0.01109694969774218,0.012168492532696883
-0.007377929502682453,0.0028743570113574967,0.01936309967839671,0.0004338653810449179,-0.0071175677649252525,-0.0012518242305512755,0.009366835453988321,0.001555517878953097,0.0067867614574046485,-0.003855953635544338,-0.020423658538276896,0.014709540924602646,-0.0024009320339662393,-0.000132461829318992,-0.0007660820177395727,0.005559645754631573,0.0005161626070152902,0.004396054167334414,0.0034341721654854796,0.002678052771811729,-0.004992432164433964,-0.000495389770820718,-0.010351560980905134,0.01120387327528718
-0.0074648408016065836,0.0026162128805036497,0.01885244902961259,0.0007542788948535911,-0.0071532980156195905,-0.001367442523662642,0.008812741977079826,0.0016946031323047844,0.00695003957897741,-0.0033923805717900315,-0.020238080287131366,0.015136027064898723,-0.0022751191995375275,6.38860984306951e-05,-0.0007235963178289473,0.005309375638802752,0.001193319030249925,0.0038226768381662405,0.004020956162452443,0.0017168893593456146,-0.005160804706843105,-0.0008884679981156023,-0.010072790451084853,0.010325796388832836
-0.00734977659034564,0.002346353716297961,0.018676662233877584,0.0005861098153533797,-0.0073363825248810655,-0.001301212401738676,0.008392000134132493,0.0016321676572154241,0.006892790402653689,-0.003042430147203357,-0.020163386450865968,0.015373292080688068,-0.0022301876466005186,0.0002860413416650946,-0.0005810487533310869,0.005117682204310694,0.0014576132093277916,0.0035662561504231968,0.004367905705473472,0.0012680806182561299,-0.005093182309000065,-0.0011094084661375217,-0.00962121288013791,0.00995796084251401
-0.007365468581357285,0.001646550374994038,0.018254464056880765,0.00074880584845878,-0.007427720237870019,-0.0013218133507976655,0.007840642165191479,0.0015262499978206774,0.00683472888991235,-0.002620193940591366,-0.020132043683930453,0.015687688782661732,-0.002353798433621393,0.000573843010495294,-0.0006418691564221366,0.004880160905733195,0.0017095443262746472,0.0034073436165579355,0.004501559903410668,0.0009451486635218419,-0.004857904545745678,-0.0012642581876069886,-0.009099644524107572,0.009739022339983524
-0.007751635914203397,0.0014190907940773603,0.017789779901962767,0.0007069522332940886,-0.007047336658485163,-0.0014851047577230643,0.007707397895808549,0.0018648803070846563,0.006963450737956575,-0.0022579067504737062,-0.02004665724709685,0.015838307986474953,-0.0022759213895764707,0.0005822271569087706,-0.0005355088892496489,0.005013342458488685,0.0021102917842316655,0.003331444212540291,0.004873366348907473,0.0009180825881565922,-0.0048518613338250065,-0.0014133819604886997,-0.009184191135333803,0.009412800869885477
-0.0075040726968555425,0.0017773588489982653,0.017959765746519057,0.001151730855347298,-0.007130318534035307,-0.001530866080255184,0.0077858821108179686,0.0016078662951422708,0.006977457376480441,-0.0025825224806699447,-0.0200944742978308,0.0157963440903827,-0.0024591825800516828,0.0006334247734493691,-0.0005938447279676614,0.004887871636387703,0.0022049495408751024,0.0033311932741074595,0.00504317745711251,0.0006652670443164674,-0.005039666005102582,-0.0013835937062832214,-0.009305807988229251,0.009082037700924174
-0.007496313546496451,0.0014162703232554917,0.01757245198464064,0.001107532414516721,-0.006734103655734795,-0.0015415406536814732,0.0074696077600350545,0.00139904345822014,0.007131214245372744,-0.0024268352817108916,-0.020128502524491478,0.01586295243331192,-0.0026387075411916684,0.0008167825894587818,-0.0006635874698910012,0.0047533803847039265,0.0023822986828244343,0.003234642871717783,0.005025658691168794,0.000468654594661319,-0.004877056858835078,-0.00140954952125098,-0.00892678706714916,0.008707417381815408
